0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.41190547,0.0,0.6950983,0.0,0.92158896,0.0,0.7617055,1.3062087,0.0,0.0,0.0,0.0,0.38148335,0.0,0.13918024,1.5692616,0.0,1.0852449,0.69707364,0.0,0.0,0.3361309,0.5507301,0.0,0.0,1.1972587,0.0,0.0,0.0,0.9165553,1.4818214,1.306749
0.5794836,0.0,0.22470886,0.0,0.0,0.72822666,0.0,0.84333366,0.0,0.0,0.6855735,0.35747132,0.7410965,0.072609335,0.63107395,0.0,0.9665401,0.21019736,0.7350222,0.53910476,0.8108052,0.49290487,0.67621654,0.0,0.0,0.8650582,0.49668851,0.18589337,0.0,0.0,1.0763338,0.45113048
0.6283339,0.06093554,0.864446,0.0,0.0,1.0196654,0.0,0.6399917,0.022777773,0.0,0.0,0.0,0.1311152,0.0,0.0,0.0,0.56518924,0.5267636,0.386809,0.9077054,0.6481758,0.014501041,0.0,0.0,0.0,0.82296,0.3862516,0.0,0.0,0.3978208,0.34057018,0.79366654
0.7921553,0.3920501,0.027668573,0.11082977,0.16316871,1.582231,0.0,1.2413605,0.0,0.4370944,0.4484315,0.0,0.49167523,0.0,0.42142454,0.0,1.5092177,0.0,0.27669653,0.0,1.4695747,0.42571327,0.0,0.0,0.0,1.4003174,1.1941346,0.0,0.0,0.0,0.88927513,0.67477006
0.3219871,0.5358218,0.35268912,0.09912888,0.12762259,0.44339457,0.5683084,0.21686818,0.099880084,0.18132836,0.0,0.0,0.5324359,0.57088274,0.392774,0.0,0.0,0.2008428,0.58696014,0.0,0.78707665,0.23980084,0.0,0.36926416,0.0,0.036496013,0.012312751,0.0,0.20807856,0.18814561,0.13892496,0.0
0.23603067,0.0,0.7885092,0.0,0.0,0.24400601,0.0,1.1931221,0.0,0.0,0.25852457,0.0,0.36850297,0.0,0.0,0.23431334,0.0,0.6352853,0.46802762,0.38859564,0.0,0.07071549,0.0,0.0,0.0,0.45065486,0.3246543,0.1901537,0.0,0.7221093,0.6638309,0.9928097
0.0,0.15051003,0.60819584,0.0,0.0,0.54177696,0.0,0.0,0.10460332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59096783,0.0,0.29323268,0.42149508,0.16074312,0.17632928,0.8349354,0.01715289,0.0,0.84564257,0.14738066,0.0,0.115414135,0.3636639,0.19346525,1.1663594
1.2349486,0.6774901,0.34490582,0.0,0.15621999,1.1952529,0.4989823,0.46334627,0.11108735,0.0065138116,0.0,0.0,0.22122368,0.0,1.2944614,0.0,0.0,0.58434343,0.4710068,0.0,0.8586338,0.30744693,0.8445325,0.0,0.0,1.0657216,0.0,0.0,0.0,0.0,0.97915155,0.0
0.4729979,0.5943864,0.10177954,0.0,0.0,0.859079,0.031695183,0.48737773,0.036808107,0.1412845,0.0,0.0,0.40858552,0.08657662,0.5826227,0.016183916,0.1672833,0.13474362,0.45361745,0.0,0.2914443,0.7912844,0.0,0.24369097,0.0,0.0,0.8001567,0.0,0.0,0.14717248,0.0770329,0.0
0.9555605,0.75764763,0.15807612,0.0,1.0016235,0.8196956,0.1829716,0.44718668,0.0,0.5234737,0.0,0.0,0.0,0.0,0.8058927,0.0,0.0,0.05592243,0.0,0.22071747,0.06504639,0.26516262,1.2510943,0.0,0.0,1.2126293,0.0,0.37357473,0.0,0.018417679,0.75542545,0.44016695
0.92290944,0.0,1.299733,0.0,0.0,0.0,0.0,0.0,0.28104195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699066,0.0,0.63200045,0.0,0.01503671,0.0,1.4781586,0.12214564,0.0,1.6738939,0.0,0.14325294,0.0,0.8214631,0.7843084,1.3338823
1.1087941,0.0,1.4656012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554326,0.3960923,0.66615033,0.0,0.7179891,0.0,0.8492661,0.53232896,0.5018412,0.33595654,2.5131185,0.6562283,0.0,1.9599924,0.8193553,0.8098362,0.0,0.0,1.2984033,1.4280014
0.0,0.0,1.2914482,0.09081472,0.0,0.0,0.0,0.4227477,0.0,0.0,0.22082189,0.24672398,1.0107006,1.391414,0.0,0.0,0.92038685,0.0,0.49906486,0.4896329,1.5253811,0.0,0.0,0.0,0.0,1.6630567,0.84253556,0.0,0.0,0.66349065,0.975752,1.3397928
0.37273908,0.0,1.2120018,0.0,1.3191266,0.0,1.0925086,0.0,0.0,0.6673983,0.0,0.0,0.0,0.0,0.9726166,0.59317285,0.0,0.0,0.0,0.0,0.0,0.0,2.3080459,0.0,0.0,2.4613907,0.0,1.1639936,2.1160555,0.0,1.3167017,1.2456108
0.39056438,0.0,0.6518661,0.21514206,0.0,0.0926985,0.0,0.061857395,0.0,0.0,0.20960645,0.20759085,0.6851055,0.95937824,0.24272627,0.026769422,0.64568096,0.0,0.40708467,0.0,0.7680901,0.0,0.26992294,0.0,0.0,0.9096606,0.6683266,0.0,0.0,0.13039455,0.4445021,0.2801169
0.7553881,0.0,1.0826666,0.05774605,0.93446845,0.0,0.045159835,0.50241596,0.0,0.28209412,0.0025131572,0.0,0.061157748,0.71613026,0.0,0.0,0.049750295,0.0,0.38015157,0.35719177,0.0,0.0,0.8364348,0.034798622,0.0,1.7708445,0.38903067,0.8736283,0.0,0.30935547,0.21098466,1.1262692
0.8369442,0.0,1.0717072,0.0,0.0,0.0,0.0,0.37765676,0.0,0.0,0.0,0.0,0.0,0.0,0.25920936,0.028318804,0.0,0.0,0.30998853,0.17550634,0.0,0.45572332,1.4120866,0.0,0.0,1.1848197,0.0,0.3459195,0.0,0.4879146,1.0861273,1.5668932
0.5068745,0.0,0.74750483,0.0,0.80541986,0.0,0.69147974,1.2515166,0.0,0.0,0.0,0.0,0.44530424,0.02758224,0.0,1.5860285,0.0,0.8279636,0.5847572,0.0,0.0,0.1548546,0.27351698,0.0,0.0,1.078238,0.0,0.0,0.0,0.8695049,1.0662501,1.1954639
0.3180664,0.73650587,0.39521056,0.65797204,0.0,0.47126225,0.30703822,0.31989855,0.080616355,0.2109942,0.0,0.0,0.6090524,0.9919958,0.2403495,0.0,0.20682581,0.0,0.5802643,0.0,0.6060262,0.28028306,0.0,0.11532137,0.0,0.0,0.58851534,0.0,0.06082298,0.551723,0.13447621,0.0
0.85828066,0.17661159,0.76085466,0.0,0.1397674,0.09307326,0.4524904,0.37892428,0.0,0.0,0.0,0.0,0.06659546,0.0,1.3458542,0.019317534,0.0,0.26737282,0.21896014,0.0,0.0,0.73054683,1.7986871,0.015719231,0.0,0.7515131,0.0,0.0,0.0,0.11380434,1.2770364,0.40903702
0.30405837,0.0551492,0.47678447,0.8162176,0.9502321,0.058289766,0.6023807,1.1502488,0.0,0.5145968,0.51277286,0.0,0.5577999,0.78609675,0.0,0.0,0.43176886,0.0,0.5787933,0.61685044,0.77299184,0.0,0.0,0.25951853,0.0,1.5177267,0.4282051,0.6008787,0.20780502,0.19375145,0.23851097,0.36241174
0.19232251,0.5007552,0.23761219,0.16697256,0.22678177,0.5628812,0.6367949,0.4353701,0.008342326,0.27854335,0.16190998,0.0,0.62375253,0.5797487,0.38629776,0.2213067,0.0,0.11673814,0.5862529,0.0,0.73652166,0.30495533,0.0,0.18637402,0.0,0.0,0.12922874,0.0,0.2043079,0.26550362,0.34198752,0.0
0.56962615,0.28472322,0.44661677,0.24901207,0.0,0.85218555,0.0,0.39235094,0.041865867,0.0,0.0,0.13627812,0.27575192,0.0,0.35122442,0.0,0.92016345,0.15824947,0.0,0.16141288,0.77606744,0.07273044,0.0,0.0,0.0,0.67420375,0.18704,0.0,0.0,0.39973342,0.5328398,0.47211736
0.0,0.66959685,0.0,0.0,0.0,1.4777465,0.0,1.2005606,0.0,0.40073967,0.0,0.0,0.0,0.0,0.0,0.0,0.025034951,0.0,0.0,0.88553745,1.0206072,0.0,0.0,0.0,0.319668,1.6039126,2.3208823,0.0,0.0,0.0,1.3384397,2.0672197
0.6510925,0.0,1.0573001,0.0,0.8953857,0.0,2.1867032,0.0,0.0,0.0,0.19802271,0.0,0.4423811,0.0,0.61955136,1.1000508,0.0,0.0,0.21750873,0.0,0.0,0.93585825,2.6245635,1.6918119,0.0,1.8816162,0.0,0.26656553,3.1322458,0.19309314,0.7856355,1.0464605
0.84933263,0.516178,0.89344156,0.20061974,0.124185815,0.7629519,0.0,0.4582502,0.0,0.2381335,0.0,0.0,0.0,0.48860782,0.0,0.0,0.07459345,0.2908232,0.6584867,0.9196837,0.29818,0.13465104,0.21738857,0.0,0.0,1.8533106,0.9248687,0.3470701,0.0,0.74813735,0.0,0.6913676
1.0154957,0.61643565,0.15895265,0.0,0.8163186,0.59610337,0.03129343,0.38299993,0.0,0.350254,0.0,0.0,0.0,0.0,0.7560606,0.0,0.0779528,0.0,0.09706375,0.1893349,0.0,0.30970353,1.5479043,0.0,0.0,1.513986,0.22834642,0.58500934,0.0,0.07605973,0.78862023,0.5730256
1.1511441,0.0,0.4076115,0.0,0.0,0.0,0.0,0.33359274,0.0,0.0,0.19062032,0.67045015,0.44689655,0.0,0.5922688,0.0,0.4480457,0.0,0.34212595,0.0,0.6135957,0.21140343,2.3835938,0.0,0.0,2.0870361,0.0,0.46859318,0.0,0.0,1.9886166,1.1489944
0.0,0.0,0.82739604,0.03470846,0.0,0.0,0.0,0.0,0.0,0.0,0.1588616,0.0,0.6392021,1.3694674,0.0,0.0,0.7883445,0.0,0.7389316,0.7243335,1.1648599,0.0,0.15368617,0.027758427,0.0,0.9552804,0.75864,0.0,0.0,0.38885477,0.6041638,0.993971
0.0,0.6726462,0.33525568,1.5699949,1.4158506,0.6231382,0.0,1.7425362,0.0,0.95074034,0.12524195,0.0,0.5404257,0.8692882,0.0,0.0,0.60985166,0.0,0.0,0.28455138,0.7832787,0.20936649,0.2889417,0.0,0.0,1.0510457,0.84690213,1.1838633,0.0,0.6959909,0.5835405,1.1690847
0.3455036,0.8716592,0.11958804,0.81638455,0.46613824,0.68500805,0.41605574,0.3369014,0.0,0.7893311,0.0,0.0,0.3472235,0.6524656,0.02250512,0.0,0.08480401,0.0,0.10313113,0.0,0.6366868,0.46448737,0.110752724,0.52125096,0.0,0.4452036,0.58963907,0.2590713,0.10256796,0.30635166,0.0,0.0
0.89542496,0.26513445,1.0260216,0.0,0.0,0.9347632,0.0,0.10256017,0.36537275,0.0,0.0,0.1558942,0.87989986,0.6659848,0.8895471,0.0,0.7788916,0.0,0.19805244,0.26607808,1.7570103,0.0,0.654996,0.0,0.0,1.5442046,0.82401174,0.0,0.0,0.0,0.5089627,0.21855216
0.6916319,0.38102278,0.189527,0.0,0.24051562,0.22473726,0.71703374,0.4156863,0.0,0.250588,0.0,0.0,0.13929829,0.28810692,0.97231835,0.32777533,0.0,0.46662778,0.3432987,0.0,0.08896824,0.40270197,0.7839227,0.0,0.0,0.31724387,0.0,0.013295401,0.15309462,0.0,0.58510613,0.0
1.125485,0.0,1.5385636,0.09190319,0.0,0.0,0.0,0.3088951,0.0,0.0,0.0,0.4115649,0.92017883,1.0790467,0.7794405,0.11143385,0.2909601,0.0,0.015389498,0.0,0.5171565,0.0,1.9764558,0.0,0.0,2.1288579,0.0,0.065512836,0.0,0.35461244,0.8605297,1.339961
0.13694994,0.03745061,0.337772,0.41247743,0.6447058,0.6011079,0.13042985,0.82677335,0.0,0.005362725,0.17349471,0.51476115,0.53861743,0.30649382,0.0681736,0.03283404,0.1267889,0.22533724,0.335341,0.07005024,0.75528365,0.0,0.092084445,0.0,0.0,0.6497274,0.2530571,0.0,0.0,0.26152137,0.884018,0.4703928
0.7541089,0.59355706,0.34998104,0.3737854,1.0617372,0.6238653,0.13727312,1.2706141,0.0,0.51653063,0.07572399,0.0,0.116684824,0.31101072,0.37704363,0.0,0.0,0.306555,0.32428873,0.1463998,0.057502106,0.29514122,0.8625027,0.0,0.0,1.2569559,0.15992482,0.8536112,0.24443616,0.33866188,0.49536884,0.77199715
0.5534397,0.0,0.43472406,0.056101322,0.0,0.86563295,0.0,0.34528717,0.0,0.0,0.07169892,0.31973654,0.59284735,0.29554725,0.67227864,0.0,1.3252867,0.0,0.3528801,0.8114741,1.4253125,0.0,0.06436594,0.0,0.0,1.0640097,1.1981549,0.0,0.0,0.0,0.74797726,0.33427158
1.8711922,0.0,1.3960354,0.0,0.0,0.0,0.0,0.309595,0.0,0.0,0.0,0.19044413,0.47620258,0.0,1.2154801,0.0,0.51561654,0.0,0.701222,0.22112972,0.6961697,0.5821813,3.0272527,0.0,0.0,2.662648,0.0,0.7166696,0.0,0.0,1.7658684,1.7630302
0.13407476,0.0,1.150347,0.0,0.96077067,0.0,0.5973909,0.4605691,0.0,0.5263602,0.0,0.0,0.38884768,0.0,0.0,1.3606421,0.0,0.72380006,0.031979427,0.0,0.29969537,0.0,0.066078216,0.0,0.0,1.139155,0.0,0.18960871,1.4232191,0.060823236,0.47836834,0.34919855
0.0,0.17309423,0.21263644,0.0,0.14457148,0.67568207,0.6653934,0.93005085,0.0,0.0,0.3331397,0.3084887,0.77785987,0.5971367,0.71744835,0.8669104,0.0,0.9428675,0.42029315,0.0,0.64765334,0.36374125,0.0,0.0,0.0,0.0,0.0,0.0,0.15969774,0.44443485,0.9374062,0.0
0.6145156,0.0,0.7104729,0.0,0.059138205,0.0,0.0,0.20642745,0.0,0.0,0.0,0.046075292,0.355318,0.37456888,0.4577172,0.0,0.16889049,0.0,0.46423545,0.3640724,0.26118994,0.2994144,1.7611836,0.0,0.0,1.2979099,0.2952659,0.35488707,0.058195435,0.0,0.687786,0.8429059
0.110456035,0.0,0.91924334,0.5160417,0.0,0.17177308,0.0,0.24520388,0.13192502,0.0,0.0,0.0,0.6641145,0.80156416,0.0,0.0,0.44610927,0.0,0.6878393,0.4138636,1.225086,0.0,0.0,0.10916145,0.0,0.73681736,0.5306941,0.0,0.0,0.46743125,0.7086628,0.4650719
0.0,1.5038992,0.08176339,0.45341173,0.595551,1.5034655,0.0,1.0879813,0.0,0.04504537,0.15403534,0.12896445,0.0,0.0,0.66519105,0.0168459,0.9293161,0.0,0.0,0.46284443,0.16264686,0.0,0.48350528,0.0,0.0,0.8187674,1.1460035,0.0696449,0.73261595,0.0,1.5386479,1.6710603
0.44152877,0.1385314,0.92180693,0.5887533,0.0,0.0,0.0,0.36723655,0.0,0.0,0.0,0.27123827,1.1213157,0.6220627,0.0,0.69404006,0.1076756,0.0,0.8958577,0.0,1.7800179,0.0,1.0560092,0.0,0.0,1.2468883,1.4643319,0.0,0.0,0.90106815,0.2464817,0.8224509
0.0,1.6886506,0.0,0.017607518,0.0,2.3237426,0.0,2.01883,0.0,0.43907422,0.0,0.105836324,0.0,0.0,0.06300026,0.0,0.0,0.0,0.0,0.86525863,1.0236509,0.12673292,0.0,0.0,0.76962996,1.8253839,3.0085049,0.0,0.0,0.3177004,2.1540525,3.1120026
0.89196855,0.14475615,0.66561615,0.0,0.9713836,0.27560684,0.0,0.49506328,0.0,0.46360278,0.0,0.0,0.0,0.055202562,0.29695678,0.0,0.5482211,0.0,0.17743163,0.536255,0.30417466,0.007842947,1.5827271,0.0,0.0,1.7525226,0.22553612,1.0058672,0.058684923,0.0,0.4968311,0.75480515
0.7241832,0.13866945,0.7712567,0.0,0.10481644,0.0,0.08276331,0.5232723,0.0,0.0,0.0,0.0,0.09106866,0.0,0.0,0.35930118,0.0,0.0,0.31407648,0.0,0.0,0.0,0.4912091,0.24080878,0.0,0.44211847,0.0,0.013630465,0.2969359,0.5538685,0.41694245,0.40276885
0.0,0.11319153,1.0000641,0.20742284,1.1156446,0.0,0.38708413,0.9054534,0.0,0.4762569,0.0,0.19205603,0.6358039,0.0,0.45273477,1.0659124,0.0,1.3275704,0.0,0.0,0.039194807,0.0,0.58392924,0.0,0.0,1.1225767,0.0,1.1998998,1.2625777,0.19421545,1.3274009,0.5924895
0.4794142,0.098430514,0.73246425,0.80084443,0.85277617,0.28444856,0.17995505,1.5523587,0.0,0.04432434,0.55836284,0.0,0.6191615,1.2056336,0.0,0.0,0.48969463,0.0,0.6819189,0.80720586,0.48289013,0.011273483,0.0,0.0,0.0,1.7876441,0.5517628,0.48339003,0.07817945,0.31159428,0.0,0.54379064
0.8477132,0.0,0.8136595,0.0,0.7675829,0.0,1.0423875,1.3012717,0.0,0.0,0.0,0.0,0.5349623,0.037722547,0.22744411,1.5449985,0.0,0.0,0.0,0.0,0.0,0.14506686,0.81762004,0.08698049,0.0,0.6393309,0.0,0.0,1.1586556,0.68221843,0.43258965,0.2478918
0.0,0.0,0.68966365,0.0,0.0,0.0,0.03481581,0.0,0.0,0.0,0.35783023,0.0,0.87918425,1.3277258,0.0,0.0,0.75619066,0.0,1.206921,0.5784214,1.2324816,0.0,0.0,0.3950801,0.0,0.71180207,0.4336421,0.0,0.1058955,0.364224,0.67766,0.23415044
0.973444,0.3291098,0.557275,0.0,0.35242477,0.0,0.22086424,0.18007147,0.0,0.22138683,0.0,0.0,0.097770005,0.0,0.11728859,0.11572185,0.0,0.0,0.46708605,0.0,0.0,0.37358853,1.6441034,0.62922204,0.0,1.4263018,0.0,0.5931335,0.0,0.17625299,0.9217684,1.0354654
0.6416967,0.14436272,0.47211066,0.6261208,0.24781835,0.26938203,0.0,0.5071839,0.0,0.0,0.45551446,0.0,0.5065129,0.8600057,0.13022041,0.0,0.88895595,0.0,0.3851057,0.35119995,0.45577776,0.0,0.33703044,0.0,0.0,1.2741735,0.61536866,0.41340607,0.0,0.0,0.071377665,0.13979796
0.786536,0.0,1.4145515,0.0,0.97813165,0.0,0.0,0.15166885,0.0,0.4606468,0.0,0.034130476,0.27810812,0.0,0.0,0.55626035,0.0,0.0,0.0,0.0,0.61444855,0.0,1.287603,0.0,0.0,2.3579357,0.0,0.69584036,0.0,0.0,1.5997787,1.1793249
1.0889045,0.39829597,1.3116659,0.0,0.019416627,0.0,0.09498729,0.0,0.09515923,0.0,0.0,0.0,0.077692196,0.1297394,1.4417696,0.01063883,0.0,0.0,0.096826375,0.0,0.0,0.3431504,2.428058,0.0,0.0,1.3953879,0.0,0.0,0.14382777,0.055174485,0.71899885,0.29998344
