0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.138338,0.98805314,0.54493535,0.0,0.7379143,0.26259407,0.7623782,0.5873159,0.43086174,0.44889975,0.41535026,0.20065026,0.8562746,0.0,1.7504758,0.0,0.0,0.6358912,0.0,0.0,0.0,0.0,0.0,0.40262276,0.12786534,0.84812236,0.0,1.079567,0.0,0.0,0.0,0.73641783
0.06333047,0.0946478,0.05729041,0.6878816,0.008839082,0.0,0.2214464,0.24507126,0.15535372,0.0,0.2526936,0.2692026,0.18930039,0.0,0.8238739,0.0,0.0,0.0,0.0,0.0,0.51029587,0.0,0.0,0.0,0.94550544,0.09393836,0.0,0.0,0.24392068,0.0,0.6954245,0.65974116
0.7550724,0.9318816,0.6995057,0.0,0.45449632,0.24162644,0.12607548,0.5140935,0.53848386,0.28328207,0.19364393,0.31959566,0.59250045,0.0,1.4188212,0.0,0.0,0.49957404,0.0,0.0,0.33905697,0.0,0.106471874,0.80353314,0.026730897,0.0,0.0,0.0,1.0308572,0.0,0.6187574,0.14632793
0.7888698,0.08337964,0.0,0.0,0.06974581,0.0,1.8337913,1.2740891,0.1001666,0.0,1.7150532,2.151805,1.6495377,0.0,0.5173119,0.0,0.0,0.006866431,0.0,0.0,0.4385696,0.31109333,0.0,0.0,0.67371964,1.6069647,0.0,0.3676483,0.0,0.0,0.09468089,0.9915925
1.4213493,0.54428077,0.44593838,0.035331286,0.018732175,0.0,0.48637027,1.3919156,0.5909889,0.0,0.35164005,1.2176427,0.0,0.0,1.3227112,0.0,0.0,0.53073776,0.5588959,0.0,0.0,0.0,0.0,0.1285206,0.9384386,1.3609756,0.0,0.0,0.0,0.0,0.22394289,1.2609192
0.5116452,0.0,0.24956813,0.33804905,0.240246,0.0,0.02838559,0.52751696,0.08453012,0.0,0.12837508,0.043289367,0.0,0.0,0.21992353,0.0,0.04986799,0.0,0.0,0.0,0.71720433,0.0,0.0,0.0,0.6567531,0.32927713,0.2244916,0.0,0.0,0.0,0.0,0.8584542
0.26968166,0.0,0.0,0.5311613,0.0,0.0,0.3268976,0.0,0.16463718,0.0,0.22731492,0.0,0.15801913,0.0,0.58011085,0.121360816,0.0,0.0,0.0,0.0,0.6601574,0.22951075,0.0,0.0,0.8804912,0.12331137,0.0,0.0,0.21317336,0.0,0.4215614,1.050977
0.41000575,0.081771165,0.0,0.0,0.39915887,0.0,0.7466296,0.62214196,0.36997694,0.0061552767,0.77552086,0.8705611,0.72071403,0.0,0.5932353,0.0,0.0,0.21130337,0.0,0.0,0.0,0.0,0.0,0.0,0.3834496,0.41979223,0.0,0.24060942,0.0,0.0,0.27929804,0.49235454
0.47200146,0.31139,0.09910695,0.0,0.80827606,0.0,0.85342157,0.7100246,0.0,0.0,0.73831815,1.4047751,0.6098767,0.0,0.057030756,0.0,0.0,0.611657,0.35631824,0.0,0.22445558,0.0,0.0,0.0,0.29676658,0.75032836,0.0,0.0,0.0,0.0,0.2244996,1.2797366
0.9041845,0.112146124,0.23819618,0.0,0.67534757,0.00887512,0.81218106,0.2873933,0.38968506,0.43794405,0.14029811,0.39385316,0.38492623,0.0,1.4787688,0.0,0.0,0.19583163,0.0,0.020321906,0.18612629,0.0,0.0,0.59454435,0.17290038,1.0033402,0.0,0.5288244,0.0,0.0,0.0,0.723278
0.2540001,0.15585734,0.077612385,0.0,1.3727195,0.0,0.95434946,0.8170651,0.020296413,0.6338325,0.05022227,1.1532933,0.0,0.0,0.3489987,0.0,0.6496472,0.0,0.046644986,0.0,0.0,0.0,0.0,0.021507889,0.20074446,0.72124463,0.0968486,0.0,0.08775366,0.0,0.0,1.1063923
0.35197645,0.0,0.0,0.6183766,0.013004631,0.0,0.111102976,0.0,0.0,0.008734383,0.0,0.0,0.0,0.0,0.52591085,0.027182102,0.0,0.0,0.0,0.0,0.71518034,0.6720856,0.0,0.0,0.6815946,0.14252485,0.0,0.0005043354,0.83810526,0.0,0.31277153,0.75393444
0.30348,0.13830794,0.0,1.2129285,0.12742412,0.030616939,0.14334047,0.1795049,0.0,0.0,0.0,0.13896264,0.7059071,0.0,0.55366516,0.0,0.0,0.0,0.1678186,0.0,1.5791218,0.37823376,0.0,0.0,1.1810818,0.28175575,0.0,0.07260187,0.46011364,0.0,0.7461243,1.3074013
0.29057792,0.34088284,0.0,0.0,0.59010124,0.0,1.3304583,0.2706261,0.0,0.26607364,0.5133459,1.0684592,0.9850277,0.0,0.33854476,0.08273398,0.0,0.04880043,0.0,0.0,0.3815655,0.1614387,0.0,0.0,0.78100383,1.3700058,0.035979223,0.91437006,0.0,0.0,0.0,0.7893507
0.50137717,0.34294495,0.0,0.0004716292,0.38991132,0.0,1.0798892,0.6986891,0.0,0.0,1.2640436,1.4471397,1.1664273,0.0,0.2645803,0.04440631,0.0,0.2372455,0.15063077,0.0,0.13834615,0.15678243,0.0,0.0,0.48930812,0.9190077,0.0,0.7641627,0.13665023,0.0,0.06149696,0.97060484
0.27047908,0.33843708,0.5221593,0.40394172,0.82424104,0.23481423,0.05254783,0.9359906,0.16384375,0.24749905,0.0,0.18290032,0.0,0.0,0.3065235,0.0,0.19032037,0.0,0.28105092,0.0,0.18621911,0.1453323,0.0,0.0,0.071341105,0.0,0.06722763,0.0,0.37333906,0.0,0.5418567,1.4532946
0.28881815,0.0,0.0031588115,0.5350337,0.0,0.0,0.22565418,0.2245745,0.14966702,0.0,0.061047055,0.0,0.71487224,0.0,0.7690812,0.0,0.0,0.0,0.19191244,0.0,0.6092303,0.5632512,0.0,0.0,0.7267481,0.03906449,0.0,0.35711157,0.47065458,0.0,0.54057205,0.9268805
1.1489531,0.98503745,1.079743,0.0,0.49989226,0.58035505,1.5759577,1.2892812,0.69267535,0.87151194,0.021519646,0.37082654,1.0513672,0.0,1.4780486,0.103092454,0.0,0.5618018,0.0,0.0,0.0,0.8247152,0.27780902,0.6055409,0.8708086,1.2164747,0.0,1.7030972,1.5410091,0.0,0.0,0.6206654
0.7453142,0.4385812,0.3548167,0.7077532,0.38196215,0.0,0.24302706,0.9999291,0.0,0.0,0.22077188,0.34556398,0.48336557,0.0,0.15472405,0.0,0.0,0.0,0.18193847,0.0,0.8206667,0.55086595,0.0,0.0,0.52049387,0.4098256,0.6183084,0.28831482,0.04977312,0.0,0.17773773,1.4171684
0.37185776,0.18711214,0.0,0.6148914,0.28592137,0.0,0.53424567,0.0,0.0,0.15825987,0.0,0.0,0.5217825,0.0,0.5208641,0.14576472,0.0,0.0,0.0,0.0,0.93437445,0.67169344,0.0,0.0,1.2271142,0.74992883,0.36557892,0.7403722,0.49185374,0.0,0.0,0.71675944
0.63167936,0.0,0.74877006,0.91616917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874276,0.0,0.0,0.0,0.0,0.6489539,0.32838446,0.0,1.2207233,0.46355674,0.0,0.0,1.135773,0.0,0.0,0.38142627,0.0,0.0,0.46579996,1.7909027
0.39331287,0.0,0.15867141,0.07205571,0.0,0.0,0.17960846,0.0,0.3259697,0.0,0.22927955,0.0,0.11902179,0.0,0.6188014,0.0,0.0,0.0,0.0,0.0,0.4490072,0.0,0.0,0.0,0.7957216,0.32911474,0.0,0.052839622,0.0,0.0,0.23638679,0.7282643
0.47680184,0.2724588,0.11930519,0.5583458,0.03233351,0.0,0.8458109,0.33499357,0.19526702,0.78981924,0.0,0.30825892,0.64177597,0.0,0.7138946,0.0,0.0,0.0,0.0,0.0,0.26937103,1.0887071,0.0,0.008819699,0.8582397,0.7903141,0.021283416,0.63375664,0.6032664,0.0,0.0,0.2956342
0.2407616,0.0,0.0,0.21622643,0.12123099,0.0,0.4722816,0.052674793,0.34480897,0.10005881,0.0,0.39539936,0.0,0.0,0.5468141,0.0,0.0,0.0,0.0,0.0,0.5813673,0.5006528,0.0,0.17942938,0.94793653,0.7002596,0.38918972,0.0,0.34004548,0.0,0.22591165,0.962695
0.53992075,0.6095355,0.31308913,0.33156878,0.45281592,0.070499055,0.71144676,0.5376189,0.10892055,0.0,0.6938004,0.6680924,0.82928383,0.0,0.5083696,0.21607742,0.0,0.0,0.5573984,0.0,0.75354064,0.3911118,0.0,0.0,0.8547805,0.48067138,0.0,0.63319194,0.4600156,0.0,0.33047658,1.596184
0.26972967,0.0,0.040801477,0.72745156,0.0,0.0,0.19843301,0.0,0.10052669,0.0,0.0,0.0,0.33493376,0.0,0.92140394,0.0,0.0,0.0,0.168939,0.0,0.35689592,0.5167328,0.0,0.0,1.0341692,0.0,0.0,0.5138555,0.75370455,0.0,0.39045435,0.73143804
0.70805746,0.76728773,0.31813264,0.0,0.16697529,0.04414793,0.38405758,0.34380636,0.3299428,0.0,0.9836572,0.7738894,0.850905,0.0,0.8024088,0.067536436,0.0,0.527351,0.0,0.0,0.5041422,0.0,0.0,0.0,0.25660586,0.94573456,0.0,0.43569475,0.0,0.0,0.3317885,0.7206045
1.0214295,0.04271021,0.0,0.0,0.55732894,0.0,1.5201534,0.0,0.2075114,0.2514742,0.5094744,1.2747562,1.2884547,0.0,0.79053223,0.35234943,0.0,0.0,0.0,0.0,0.37928805,0.10369257,0.0,0.15193342,1.0714172,1.791522,0.0,1.0471284,0.0,0.0,0.0,0.87191087
0.9008274,0.4883609,0.0,0.0,1.1103057,0.0,1.1777906,1.1433387,0.04194545,0.0,1.3236105,2.011954,0.60316795,0.0,0.5081082,0.0,0.0,0.20694828,0.0,0.0,0.46046156,0.0,0.0,0.0,0.608541,1.2319316,0.4850283,0.28203076,0.0,0.0,0.0,1.7357872
0.12075159,0.0,0.010042476,0.030639134,1.3662151,0.0,1.0263004,0.48968622,0.04999058,0.90019536,0.0,0.51729953,0.0,0.0,0.9734748,0.0,0.21084738,0.0,0.0,0.0,0.608475,0.27934623,0.0,0.08532441,0.6577506,0.71591395,0.076158725,0.0,0.15658352,0.0,0.0,1.2208842
0.8356272,0.97509825,0.40788525,0.0,0.8682598,0.0,0.76011556,0.09925702,0.84089875,0.0,1.6843519,1.8770311,0.8133015,0.0,1.2560328,0.0,0.0,0.7751732,0.33751288,0.0,0.0,0.0,0.0,0.2961578,0.4170028,1.0754662,0.0,0.0,0.19471613,0.0,0.009032089,0.46401495
0.31221268,0.0,0.0,0.4322329,0.46427554,0.0029980317,0.12768269,0.6298963,0.0,0.0,0.0,0.0,0.0,0.0,0.22585256,0.0,0.2968903,0.0,0.080641,0.0,0.6483452,0.19870788,0.0,0.0,0.14880186,0.0,0.0,0.0,0.0,0.0,0.0,1.232777
1.060666,0.8291411,0.22618303,0.0,1.0508716,0.12148861,0.68621325,0.46776348,0.43681264,0.7042952,0.08579991,0.61017096,0.7963134,0.0,1.4262215,0.0,0.0,0.714419,0.0,0.0,0.0,0.0,0.0,0.37055254,0.050355766,0.9639619,0.0,0.8518697,0.0,0.0,0.0,0.74007815
0.1722661,0.43036124,0.0,0.06880644,0.8239065,0.0,1.4534063,0.6354883,0.065355636,0.8879077,0.32224363,1.3011813,1.2263112,0.0,0.7921826,0.0,0.0,0.47987407,0.0,0.0,0.0,0.3542103,0.0,0.0,0.7847724,1.4066715,0.0,1.109515,0.39130312,0.0,0.12865837,0.603642
1.1902297,1.0077168,0.99184227,0.06961714,0.622675,0.6596614,1.4167813,1.0379971,0.67457956,0.9938303,0.0,0.30322263,0.68848574,0.0,1.4032651,0.28186366,0.0,0.29631224,0.0,0.0,0.0,0.7994799,0.3160826,0.8130481,0.8685612,1.0080789,0.0,1.6333203,1.5795501,0.0,0.0,0.3657182
0.6066968,0.0,0.0,0.2276766,0.0,0.0,0.3579307,0.0,0.0,0.0,0.50322723,0.0,0.04891339,0.0,0.77401227,0.010174301,0.0,0.0,0.0,0.0,0.49814314,0.0,0.0,0.0,0.4855836,0.11884294,0.0,0.0,0.0,0.0,0.0,0.6688879
0.5282844,0.60676974,0.15049973,0.0,0.28116766,0.0,1.1928692,0.95668364,0.23207034,0.0,1.1380205,1.0951777,1.3022707,0.0,0.7695832,0.0,0.0,0.35269123,0.269418,0.0,0.053125814,0.0,0.0,0.0,0.6844626,0.9054809,0.0,0.75240713,0.0,0.0,0.027676145,0.905254
1.3410884,0.7192798,0.55917895,0.0,0.2651165,0.35457093,0.530739,0.19603392,0.5713626,0.13807707,0.26381868,0.0,0.50388044,0.0,1.7862785,0.0,0.0,0.35785377,0.0,0.25817716,0.27402085,0.0,0.0,0.6900558,0.1096806,0.8469771,0.0,0.815436,0.0,0.0,0.0,0.76622814
0.29287878,0.0,0.020739399,0.17897102,0.0,0.0,0.05559215,0.0,0.38446635,0.0,0.21829318,0.0,0.4051733,0.0,0.67200613,0.0,0.0,0.0,0.07011538,0.0,0.33916628,0.1143974,0.0,0.0,0.5830464,0.0,0.0,0.2679708,0.09356155,0.0,0.3387199,0.6300583
0.8278886,0.0,0.0,0.3281033,0.016996462,0.0,0.0839484,0.0,0.1110302,0.0,0.2925209,0.094650924,0.62931556,0.0,0.5340678,0.0,0.0,0.022995792,0.095135115,0.0,0.76872915,0.12272936,0.0,0.0,0.90476346,0.3345645,0.0,0.15352409,0.0,0.0,0.20849472,0.7413162
0.05896006,0.0,0.23125987,0.0,0.026946831,0.0,0.38339677,0.27705333,0.0,0.0,0.4563521,0.094129115,0.0,0.0,1.6247647,0.0,0.0,0.51549196,0.2547527,0.0,1.1909148,0.0,0.0,0.19168271,0.22958034,0.0,0.27191088,0.0,0.0,0.0,0.0,0.28482482
2.5612247,1.5311842,0.9726941,0.0,0.42878586,0.0,0.6751435,0.50446343,1.8013202,0.0,1.136785,1.2530233,0.0,0.0,2.5551846,0.0,0.0,0.0,0.19594654,0.0,0.0,0.0,0.0,0.48714414,1.0942624,0.9091137,0.0,0.21854235,0.17226121,0.0,0.375172,0.8584649
1.0290984,0.69738173,0.2196999,0.0,0.0,0.17578857,0.61395526,0.0,0.0,0.0,0.40854278,0.0,0.7315312,0.0,1.7958137,0.5593023,0.0,0.0,0.0,0.0,0.7476014,0.0,0.0,0.0,0.63244617,1.3761431,0.0,1.1510099,0.16361699,0.0,0.056107122,0.650613
0.5107891,0.638449,0.18995105,0.0,0.26488006,0.0,0.42253363,0.6193583,0.028484046,0.0,1.0267733,0.98768526,0.81016773,0.0,0.64745486,0.0811958,0.0,0.5945164,0.037612677,0.0,0.5124742,0.0,0.0,0.0,0.1878906,1.051757,0.0,0.53970385,0.0,0.0,0.2532064,0.84812254
0.36565742,0.5061746,0.13852166,0.0,1.0847387,0.0,0.75191206,1.2376217,0.0,0.48439375,0.50366515,1.431112,0.8775327,0.0,0.0,0.0,0.0,0.72708094,0.45627695,0.0,0.0,0.0,0.0,0.0,0.0,1.1244513,0.0,0.33355474,0.0,0.0,0.26636094,1.7490491
0.0,0.0,0.049773544,0.18966949,0.6416326,0.0,0.75297505,0.5744374,0.0,0.0,0.0,0.2023822,0.0,0.0,0.50497967,0.0,0.020072073,0.0,0.0,0.0,0.72908854,0.09777512,0.0,0.0,0.57635915,0.47701898,0.06535942,0.0,0.0,0.0,0.0,0.87068635
1.4493959,0.26841357,0.80050623,0.0,0.4535221,0.035952702,0.090688124,0.79808223,0.8821157,0.19919193,0.38127777,0.56930345,0.29616535,0.0,1.5429394,0.0,0.0,0.25390476,0.27339628,0.0,0.569063,0.0,0.0,0.04080332,0.417472,0.8489086,0.0,0.0,0.0,0.0,0.6583827,0.9647226
1.1084441,0.0,0.5076209,0.0,0.0,0.0,0.0,0.0,0.46299905,0.0,0.4392357,0.0,0.0,0.0,0.5210358,0.39985353,0.0,0.0,0.10155744,0.01105628,0.5149369,0.0,0.0,0.0,0.21770431,0.7963899,0.0,0.049459673,0.0,0.0,0.17915112,0.77547234
0.08592358,0.0,0.22629018,0.5836469,1.3782123,0.23084256,0.0,0.96502244,0.0,0.0,0.0,0.2216378,0.0,0.0,0.0,0.18569079,0.6555882,0.0,0.29413384,0.0,1.3944881,0.12602852,0.0,0.0,0.55896705,0.2575168,0.41038966,0.0,0.0,0.0,0.48581088,2.535054
0.66553456,0.44214824,0.3955862,0.010436498,0.077268116,0.09318446,0.3873769,0.7140875,0.42470375,0.0,0.7129556,0.29412484,0.5875197,0.0,0.8485724,0.050193246,0.0,0.22589055,0.23397878,0.19056125,0.0,0.0,0.23313278,0.362729,0.19969325,0.3736235,0.0,0.779716,0.45752183,0.0,0.020105854,0.44559065
0.57409674,0.30224407,0.0,0.0,1.4796317,0.0,0.65739197,1.3230239,0.08268349,0.33201778,0.67880434,1.3512648,0.36776334,0.0,0.49283418,0.0,0.010816686,0.34805566,0.21677643,0.0,0.0,0.0,0.0,0.0,0.33707196,0.2729635,0.0,0.0,0.0,0.0,0.3826916,1.6402699
0.13813227,0.41811544,0.6214792,0.20035729,0.80066454,0.18826723,0.35127842,0.49293736,0.33308554,0.07064305,0.0,0.37405977,0.0,0.0,0.37826362,0.0,0.050080806,0.0,0.0,0.0,0.43171978,0.0,0.0,0.0,0.15013665,0.0,0.03151593,0.0,0.0,0.0,0.47929016,0.7258783
0.93290627,0.51056886,0.40274698,0.042715136,0.13957655,0.14820887,0.20752117,0.9086077,0.45847782,0.0,0.7188538,0.90137047,0.62991375,0.0,1.3938318,0.0,0.0,0.13695794,0.012603566,0.0,0.25655258,0.0,0.0,0.2942531,0.18120983,1.0190868,0.0,0.50762755,0.23170048,0.0,0.6367283,0.68824464
0.5455262,0.0657043,0.26237378,0.8780272,0.19896583,0.0,0.0952848,0.74706686,0.0,0.0,0.031933814,0.0,0.0,0.0,0.049314067,0.0,0.0,0.0,0.16296807,0.0,1.5169454,0.3336871,0.0,0.0,0.83508945,0.22773123,0.5319322,0.0,0.0,0.0,0.085345164,1.3627639
0.29312405,0.5710039,0.0,0.0,1.3248892,0.0,1.4385757,1.2095276,0.0,0.1744322,1.209509,2.0519183,1.7384444,0.0,0.09268676,0.0,0.0,1.0505183,0.30121943,0.0,0.43308687,0.050278764,0.0,0.0,0.47469342,1.3613404,0.2436179,0.6781729,0.0,0.0,0.276639,1.7489018
0.023413938,0.192948,0.17315282,0.012859389,0.34848824,0.0,0.6044835,0.0,0.4394795,0.0,0.0,0.0,0.18984352,0.0,1.1548895,0.0,0.0,0.0,0.0,0.0,0.63931143,0.49650025,0.0,0.2524114,0.78650576,0.54397947,0.0,0.0,1.3066096,0.0,0.31221595,0.6837325
0.57613397,0.24474385,0.42657736,0.26670966,0.10660106,0.0,0.6487995,0.5698985,0.54114157,0.0,0.27884302,0.11835337,0.1500503,0.0,1.1345018,0.0,0.0,0.0,0.10577799,0.0,0.049444903,0.17242599,0.05533378,0.15075682,0.43212712,0.0,0.0,0.17684023,0.73853266,0.0,0.54824346,0.75645936
0.25277448,0.4133468,0.11177704,0.0,0.92098904,0.0,0.5638941,1.0220919,0.0,0.0,0.69592917,1.0563226,0.3032779,0.0,0.07014616,0.0,0.19382584,0.0,0.0,0.0,0.3473666,0.0,0.0,0.0,0.25868213,0.48129997,0.42034453,0.0,0.0,0.0,0.15643309,1.2482878
0.0047522364,0.0,0.0,0.0,1.1152122,0.0,0.56031984,0.15964381,0.0,0.24326095,0.0,0.0,0.0,0.0,0.7230826,0.0,0.48450133,0.0,0.0,0.0,0.8086439,0.22616827,0.0,0.0,0.43742353,0.6425154,0.098953344,0.0,0.015791386,0.0,0.0,1.2431402
1.2230419,0.7230829,1.3796432,0.5320368,0.0,0.0,0.0,0.8873811,0.58151186,0.0,0.0,0.36102542,0.0,0.0,0.92440057,0.0,0.0,0.2829057,0.6401784,0.0,0.0,0.0,0.0,0.7181229,0.8378532,0.25106427,0.040127303,0.0,0.66509634,0.0,0.59305924,1.6901643
0.44951025,0.0,0.3630393,0.0,0.87514466,0.0,0.0,0.08461747,0.060087472,0.0,0.0,0.0,0.0,0.0,0.14796214,0.121661626,0.0,0.0,0.21931204,0.0,1.7316619,0.6402469,0.0,0.0,0.33537358,1.0099092,0.0,0.0,0.0,0.0,0.0,1.8952383
0.32471263,0.0,0.4550449,0.45882848,0.0,0.0,0.24687886,0.60032964,0.0,0.0,0.17416756,0.74470603,0.0,0.2270481,1.6880844,0.0,0.0,0.35557982,0.44453847,0.0,1.4317598,0.0,0.0,0.91517115,0.5919926,0.0,0.76306427,0.0,0.58143127,0.06226648,0.0,1.117954
0.7756216,0.54096967,0.20743482,0.0,0.6592299,0.0,0.5287252,0.5042703,0.52424455,0.0,0.8719245,0.91095454,0.955194,0.0,0.8947722,0.0,0.0,0.59466326,0.0,0.30445647,0.13791575,0.0,0.0,0.0,0.20966715,0.625521,0.22669488,0.68729883,0.0,0.0,0.12390047,0.87925524
0.9353352,0.0062577287,0.0,0.0,0.0,0.0,0.6833722,0.0,0.65300435,0.0,0.44847167,0.5351842,0.6565138,0.0,0.8445352,0.11851781,0.0,0.071000904,0.0,0.0,0.0,0.0,0.0,0.12040439,0.797246,0.58673364,0.0,0.52904373,0.0,0.0,0.011553012,0.29911414
0.52901983,0.8912943,0.0,0.0,0.74967873,0.0,0.37699595,0.50048816,0.5299556,0.0,0.66601044,0.71883315,0.6790882,0.0,1.5360003,0.0,0.0,0.4168562,0.068594664,0.0,0.28604585,0.0,0.0,0.28805575,0.45485824,0.070911035,0.0,0.0,1.3022147,0.0,0.4414326,0.76440567
1.115813,0.40610003,0.5638127,0.0,0.39150563,0.30105224,0.4587766,0.6445395,0.3054657,0.39995447,0.087116934,0.28996715,0.5311223,0.0,1.4554367,0.0,0.0,0.045541205,0.0,0.047790065,0.44160149,0.0,0.0,0.46108437,0.14224572,0.54349154,0.0833167,0.5159951,0.019740008,0.0,0.0,1.0498066
1.2396233,0.79096186,0.23206353,0.08347675,0.39476067,0.0,0.4590401,0.0956925,1.288733,0.0,0.3022254,0.48500207,0.40007442,0.0,1.5280436,0.0,0.0,0.5250529,0.08950156,0.0,0.0,0.2127591,0.26710927,0.53807056,0.6767183,0.44688123,0.0,0.5579819,0.67609936,0.0,0.9417547,0.6506846
0.26626375,0.0,0.0,0.20663738,0.53409666,0.0,0.71462697,0.62243605,0.0,0.061778046,0.0,0.0,0.0,0.0,0.64107287,0.0,0.4044984,0.0,0.0,0.0,0.5707751,0.9448462,0.0,0.0,0.3248685,0.20581517,0.063413754,0.0,0.0,0.0,0.0,1.1467041
1.1115433,0.16086034,0.4566015,0.0,0.12672974,0.0,0.13808776,0.0,0.27182564,0.0,0.0,1.303722,0.13187918,0.0,0.6727536,0.0,0.0,0.73352706,0.120064996,0.0,0.03583681,0.057790343,0.0,0.23177601,1.2087091,1.8494685,0.0,0.8736595,0.0,0.0,0.0,1.3204556
0.56349343,0.0,0.17015079,0.0,0.487288,0.028783027,0.29362202,0.61358523,0.073206,0.0,0.47116578,0.2713128,0.078514874,0.0,0.43156737,0.061319236,0.0,0.0,0.07128722,0.19380409,0.48375282,0.0,0.0,0.0,0.041329652,0.5528,0.07550493,0.051577922,0.0,0.0,0.01797428,1.0398549
0.0,0.41546172,0.0,0.0,1.6557049,0.0,1.0797752,0.6266471,0.0,0.61780983,0.43314728,1.8129764,1.1915662,0.0,0.14814684,0.0,0.0,0.8995894,0.14085436,0.0,0.40426865,0.0,0.0,0.0,0.085907236,0.9346797,0.0023153839,0.0,0.041486137,0.0,0.015787851,1.2669494
0.1360373,0.29091585,0.0,0.0,0.9334259,0.0,1.6755568,0.8219321,0.22285421,0.0,1.5971119,1.9337763,0.95671237,0.0,0.52085614,0.0,0.0,0.0,0.06917254,0.0,0.30344844,0.0,0.0,0.0,0.8255339,1.0596725,0.0,0.22499211,0.0,0.0,0.45650566,1.3997761
