month,weekofmonth,dayofweek,make,accidentarea,dayofweekclaimed,monthclaimed,weekofmonthclaimed,sex,maritalstatus,age,fault,policytype,vehiclecategory,vehicleprice,fraudfound_p,deductible,driverrating,days_policy_accident,days_policy_claim,pastnumberofclaims,ageofvehicle,ageofpolicyholder,policereportfiled,witnesspresent,agenttype,numberofsuppliments,addresschange_claim,numberofcars,year,basepolicy,avg_speed_kmph,max_speed_kmph,hard_brakes_per_trip,rapid_acceleration_events,trip_duration_minutes,distance_km,night_driving_ratio,urban_driving_ratio,harsh_cornering_events,idle_time_minutes,speeding_risk,speed_volatility,harsh_braking_risk,harsh_acceleration_risk,harsh_cornering_risk,harsh_driving_index,high_night_driving,high_urban_driving,fast_claim,high_claim_history,claim_driving_risk,fraud_risk_score
1,0.9408720099355862,6,2,1,7,2,1.037294615446847,1,1,-0.1375418947205265,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,1,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-0.5594522519579135,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,1,1.0891737933470125,0.7786694794944973,0.0054582831605921,-0.0074766245568254,-0.6850998279773264,-0.2966216738163755,1.3345207192542243,-0.6262736984222654,1.38712479801726,2.552581099963222,0.0,-0.441167805785793,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.6608341036182767,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.7671847
11,-1.3891461474316629,0,6,1,5,12,-0.5511738259047975,0,1,-0.3598968851021988,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,0,2.100036791381428,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,1,-0.2577393454619548,1994,1,-0.4546925369594657,-0.5590586605679686,0.0054582831605921,0.9950412073235964,2.42477674298851,1.7551453005192856,0.9521694403814344,-0.101899309128417,-0.707964439160435,1.3375644517956364,0.0,-0.3413486690031325,-0.3012553020621949,1.9076134749144256,-0.134501245246764,0.3272040778253349,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.36079425
4,-1.3891461474316629,4,9,1,6,5,0.2430603947710248,1,1,0.0106947655339216,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,0.6875491361674735,3,-0.2577393454619548,1995,2,-0.4359647130127211,0.0424017075129923,0.0054582831605921,1.9975590392040183,1.3980234505005924,0.944538816466016,0.0817357255933865,1.3258737033773214,0.6887617189580283,0.2777821072700156,0.0,0.971817223434127,-0.3012553020621949,1.9076134749144256,-0.134501245246764,1.661724180997103,1.0100374020389646,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.18128204
4,-0.6124734283092464,1,17,1,7,5,-0.5511738259047975,1,2,-0.7304885357383193,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1996,1,0.702780266274843,0.6282153439202527,0.5859184647904575,-1.5112533723774584,-1.272499008985322,-1.013843556421524,-1.1457843139835466,-0.5317089062468373,2.0854878770764915,-0.8651998599721736,0.0,-0.002158062329016,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.3272040778253349,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.6050666
2,0.1641992908131698,4,9,1,5,3,1.037294615446847,1,1,1.3448247078239557,1,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-0.7010243922691474,1.5102545116628927,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,1,-0.6640754271678357,-0.3988566712205069,1.746838828050188,0.9950412073235964,2.9090387662689623,1.9340655471257568,0.4104242269888318,0.5300557479120721,2.0854878770764915,0.6878393074835012,0.0,0.4394521986643397,3.3194436517952064,1.9076134749144256,-0.134501245246764,2.662614258375929,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.64361966
0,-1.3891461474316629,3,2,1,5,1,-0.5511738259047975,1,1,1.5671796982056276,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,0,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,0.617618798006751,1.0531007401917458,1.5102545116628927,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,0,-0.2577393454619548,1995,2,1.0746854638469687,1.1226692428931606,0.5859184647904575,-0.0074766245568254,-0.7384697503070549,-0.3598107408941279,-1.466539780506957,0.0945025582224436,-1.4063275182196668,0.1251714711210435,0.0,0.3605537277922819,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.010659455
8,0.1641992908131698,0,2,1,1,9,0.2430603947710248,1,1,0.9742330571878348,0,0.620813878281739,1.1168761261592903,-0.1588205477900497,0,2.100036791381428,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,1,2.3500957641334157,1994,2,0.3386286625851051,0.682880885784394,0.5859184647904575,-0.5087355404970364,-0.7022149226821542,-0.5285041864264982,-1.1382262197536797,-0.6706640956454053,1.38712479801726,0.552530396419926,0.0,0.8528091010750322,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.6608341036182767,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.11106386
1,-1.3891461474316629,4,13,1,6,12,-0.5511738259047975,0,1,-0.2857785549749747,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-0.5594522519579135,1.0531007401917458,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1994,1,-0.1735437285339664,-0.012370856345508,-1.1554620800991386,0.4937822913833855,-1.0419394990499613,-0.965311701915928,1.4086516327015726,-1.282576568241896,-0.0096013601012034,-0.0334689849951538,0.0,0.3211577877037985,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.6422121
2,0.9408720099355862,5,17,1,2,5,1.037294615446847,0,1,-0.7304885357383193,0,-1.0585037259818193,-0.7389676093338408,1.4738546834916617,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,0,-1.5615527913186935,-1.221596106948874,-1.1554620800991386,-1.5112533723774584,-1.1709162769511878,-1.340494354354175,-0.9211627840908246,-0.6869346505528465,-0.0096013601012034,-0.2098781472093533,0.0,0.3962022910002424,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.6745760769323172,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.566988
11,-1.3891461474316629,5,9,1,5,12,0.2430603947710248,0,2,-0.7304885357383193,1,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,1.3508748511170372,0.1031245422354971,0.0697648264854939,-1.1479877769402458,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1994,2,0.8279809731347396,1.1771371556178971,0.5859184647904575,-0.5087355404970364,-0.4516575701065655,-0.1248406884822458,0.0073705997036334,0.1849175136194067,-1.4063275182196668,0.6453163990494241,0.0,0.978928050215682,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.13736099
8,0.9408720099355862,1,17,1,6,9,1.037294615446847,0,2,-0.0634235645933024,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,2,-0.5187084265311206,-1.0221700227885175,-1.1554620800991386,-0.5087355404970364,-1.1023658207943516,-1.0876405590882885,0.508844226509066,0.003041089110464,0.6887617189580283,0.2777800238514645,0.0,-1.2527361483588824,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.028408928
3,0.9408720099355862,6,2,1,1,4,1.037294615446847,1,2,0.307168086042818,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,-1.1479877769402458,0.1760381739612992,0.0774477580503286,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,3,-0.2577393454619548,1995,1,1.1771688494193275,1.3115867054231969,-1.1554620800991386,1.4963001232638071,-0.1276058410635927,0.3566053783882289,0.83089534422946,1.5331229795287744,-0.0096013601012034,0.9574032923031872,0.0,0.5787823524439073,-0.3012553020621949,1.9076134749144256,-0.134501245246764,0.3272040778253349,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.36807308
8,1.7175447290580024,6,3,1,7,9,1.8315288361226691,0,1,-0.5822518754838711,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,2,-0.2614595506939127,0.7270460588432195,-1.1554620800991386,-1.0099944564372474,0.7922447694620586,0.5575908827087519,1.267605232277161,0.3785891849373284,-0.0096013601012034,-0.7497704309853028,0.0,2.1585873290080118,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.3409460511393752,1.0100374020389646,1.139325499207562,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.09965201
1,0.1641992908131698,4,13,1,5,2,0.2430603947710248,1,1,1.122469717442283,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,2.100036791381428,1.3508748511170372,0.1031245422354971,0.0697648264854939,1.7946898479714153,0.1760381739612992,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,1,-0.2577393454619548,1994,1,-0.938700613324892,-0.3081509685209875,0.0054582831605921,-2.0125122883176694,-0.5174812593031641,-0.7603915398099669,-0.0628918733354805,0.7298983095761371,-0.707964439160435,-0.3975443110024447,0.0,1.1953527655742584,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.6745760769323172,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.75124836
4,0.9408720099355862,0,2,1,5,5,1.037294615446847,1,2,-0.8787251959927674,1,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,0,-0.1752981807308278,-0.4357698185994663,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1994,0,0.2547422194202003,-0.0739902360523679,0.5859184647904575,-0.0074766245568254,-1.480575773661882,-1.2864385452062763,0.0067564210215347,-0.902772608214018,0.6887617189580283,-0.1929476087123434,0.0,-0.6783808955494877,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.6608341036182767,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.76357776
4,-1.3891461474316629,6,13,1,5,5,-1.3454080465806195,1,2,0.7518780668061626,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,1.7946898479714153,0.1760381739612992,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,2,-0.175951964026139,-0.3621056283143399,0.5859184647904575,0.4937822913833855,-0.5126884819170849,-0.5119278667674273,-0.4671566527231671,1.349767683535815,-1.4063275182196668,0.0596929142264392,0.0,-0.4594703723026506,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.0064259479676072,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.062825404
3,0.9408720099355862,5,13,1,6,4,1.037294615446847,0,2,-0.4340152152294229,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,1.7946898479714153,0.1760381739612992,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,1.4824066084522516,2,2.3500957641334157,1994,2,-0.668146200203883,-0.2003950221876581,0.5859184647904575,-0.5087355404970364,0.571100738281497,0.1534631305587921,-1.1518958684935228,-1.6122481911736066,-1.4063275182196668,-1.4583246576178546,0.0,0.8933628403315387,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.031634305
7,0.9408720099355862,3,17,1,2,8,1.037294615446847,1,2,-1.1751985165016638,0,-0.2188449238500402,-0.7389676093338408,-0.7030456248839536,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,-0.5594522519579135,-1.578086958499594,-1.3553589955622354,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1995,1,0.1233003227444084,-0.5628570277077237,-0.5750018984692733,-0.0074766245568254,0.7784298248905509,0.7682798840766464,1.6850126963908587,-0.9297429957943536,-0.707964439160435,-0.5003467077186127,0.0,-1.512040202738026,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.6736859995534911,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.5214572
5,0.1641992908131698,4,13,1,5,6,0.2430603947710248,1,1,0.7518780668061626,0,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,1.0531007401917458,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,1,1.5268491081986546,0.2704942035780283,0.0054582831605921,-0.0074766245568254,-0.2232838854045696,0.3812901855270253,-1.2150003618617542,-0.9589999126508716,-0.0096013601012034,0.1977122563681494,0.0,-2.4625067443477606,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.0064259479676072,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.54160213
7,-0.6124734283092464,3,17,1,7,8,1.037294615446847,0,2,-0.7304885357383193,0,0.620813878281739,1.1168761261592903,-0.7030456248839536,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1994,2,0.95071651476128,0.715915281801413,0.0054582831605921,-0.0074766245568254,1.7156716849995268,2.259896417689852,-1.1909174684989443,0.8440638205050996,-0.0096013601012034,-0.4690649133783422,0.0,-0.3037138634035644,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.0064259479676072,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.31605086
9,-0.6124734283092464,4,9,1,5,10,-0.5511738259047975,1,1,0.0848130956611457,1,-0.2188449238500402,-0.7389676093338408,-0.1588205477900497,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,0.1760381739612992,0.0774477580503286,5.918448900106985,-0.075326199904784,0,0.6875491361674735,3,-0.2577393454619548,1996,1,0.9644866906420264,0.9930350522172424,0.0054582831605921,-1.5112533723774584,0.3883684342532807,0.8314011238329516,1.553980837435858,-1.557836034996496,-0.707964439160435,-0.2017428475583677,0.0,0.2909827823444808,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-1.3409460511393752,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.41006336
0,1.7175447290580024,0,6,1,5,9,-1.3454080465806195,1,2,-0.9528435261199916,0,-1.0585037259818193,-0.7389676093338408,-0.7030456248839536,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1995,0,-0.3850490176296963,0.15124799364751,0.5859184647904575,0.4937822913833855,-0.6636286802619332,-0.7022955854406111,-0.1673168195197942,0.6899165637494119,-0.707964439160435,0.7017479488943537,0.0,1.11390006546642,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,0.3272040778253349,-0.990062346187674,1.139325499207562,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.6891508
8,1.7175447290580024,3,17,1,1,7,-1.3454080465806195,1,1,-0.5822518754838711,1,-1.0585037259818193,-0.7389676093338408,1.4738546834916617,0,-0.1752981807308278,-1.329092153457718,0.1031245422354971,0.0697648264854939,0.617618798006751,-0.7010243922691474,-0.6389556187559534,-0.168963188983844,-0.075326199904784,0,-0.3060227041884991,3,-0.2577393454619548,1994,0,-0.3191115157462197,-0.805411283220713,-0.5750018984692733,-0.5087355404970364,-0.6375069200439033,-0.6614259307293325,0.9873503787418108,-0.5334340019588453,0.6887617189580283,-0.6177668488315368,0.0,-1.1672432906521122,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,1.0100374020389646,-0.8777122961748268,-0.0080532632494884,1.0282857487362331,-0.0080532632494884,0.8122705
6,0.1641992908131698,0,6,1,6,6,0.2430603947710248,1,1,0.8259963969333867,0,-1.0585037259818193,-0.7389676093338408,2.0180797605855654,0,-0.1752981807308278,0.4575525162587854,0.1031245422354971,0.0697648264854939,-1.1479877769402458,1.9301633064221928,0.7938511348566107,-0.168963188983844,-0.075326199904784,0,-0.9021658084020826,3,-0.2577393454619548,1996,0,-1.0458118020806535,-1.1658822800987052,0.5859184647904575,-1.0099944564372474,0.311607193011109,-0.2269021992676724,-0.6308649148031056,0.1112799054893485,-0.0096013601012034,1.823510620074534,0.0,-0.5156618144458388,-0.3012553020621949,-0.5242152108643809,-0.134501245246764,-0.3400559737605493,-0.990062346187674,-0.8777122961748268,-0.0080532632494884,-0.9724923264073272,-0.0080532632494884,0.6159513
